path,condition,seed,step,phase,cue,chosen,correct,reward,agreement,branches,old,currents,change_score,stale_score,probe_pairs,probe_text,insufficient_history
traces/stage2_final/steady_seed3.csv,steady,3,6,pre,red,A,C,0,0.6,C|A|A|A|B,C,NO|YES|YES,0.667,0.000,NO|YES|YES,NO.|YES.|YES.,0
traces/stage2_final/steady_seed3.csv,steady,3,7,pre,green,A,A,1,0.8,A|A|A|A|B,A,NO|YES|YES,0.667,0.667,NO|YES|YES,NO.|YES.|YES.,0
traces/stage2_final/steady_seed3.csv,steady,3,8,pre,green,A,A,1,0.8,A|A|A|A|B,A,NO|YES|NO,0.333,0.333,NO|YES|NO,NO.|YES.|NO,0
traces/stage2_final/steady_seed3.csv,steady,3,9,pre,blue,A,B,0,0.6,B|B|A|A|A,C,NO|YES|NO,0.333,0.000,NO|YES|NO,NO.|YES.|NO,0
traces/stage2_final/steady_seed3.csv,steady,3,10,pre,green,A,A,1,1.0,A|A|A|A|A,A,NO|YES|NO,0.333,0.333,NO|YES|NO,NO.|YES.|NO,0
traces/stage2_final/steady_seed3.csv,steady,3,11,pre,blue,B,B,1,0.4,A|B|?|B|C,C,NO|YES|NO,0.333,0.000,NO|YES|NO,NO.|YES.|NO,0
traces/stage2_final/steady_seed3.csv,steady,3,12,pre,red,A,C,0,0.6,C|A|A|A|B,C,NO|YES|NO,0.333,0.000,NO|YES|NO,NO.|YES.|NO,0
traces/stage2_final/steady_seed3.csv,steady,3,13,pre,red,B,C,0,0.4,B|B|A|A|C,A,NO|YES|YES,0.667,0.000,NO|YES|YES,NO.|YES.|YES,0
traces/stage2_final/steady_seed3.csv,steady,3,14,pre,green,A,A,1,0.8,A|A|A|A|B,A,NO|YES|NO,0.333,0.333,NO|YES|NO,NO|YES.|NO.,0
traces/stage2_final/steady_seed3.csv,steady,3,15,pre,blue,A,B,0,0.8,A|B|A|A|A,B,NO|YES|NO,0.333,0.000,NO|YES|NO,NO.|YES.|NO,0
traces/stage2_final/steady_seed3.csv,steady,3,16,pre,blue,A,B,0,0.6,A|B|A|B|A,B,NO|YES|NO,0.333,0.000,NO|YES|NO,NO|YES.|NO,0
traces/stage2_final/steady_seed3.csv,steady,3,17,pre,green,A,A,1,0.6,B|B|A|A|A,A,NO|YES|NO,0.333,0.333,NO|YES|NO,NO|YES.|NO,0
traces/stage2_final/steady_seed3.csv,steady,3,18,pre,red,C,C,1,0.4,C|B|B|A|C,A,NO|YES|YES,0.667,0.000,NO|YES|YES,NO.|YES.|YES.,0
traces/stage2_final/steady_seed3.csv,steady,3,19,pre,green,A,A,1,0.8,A|A|A|A|C,A,NO|YES|YES,0.667,0.667,NO|YES|YES,NO.|YES.|YES,0
traces/stage2_final/steady_seed4.csv,steady,4,0,pre,blue,B,B,1,0.4,B|A|B|A|?,,,,,,,1
traces/stage2_final/steady_seed4.csv,steady,4,1,pre,red,C,C,1,0.8,A|C|C|C|C,,,,,,,1
traces/stage2_final/steady_seed4.csv,steady,4,2,pre,blue,A,B,0,0.6,A|A|A|B|B,,,,,,,1
traces/stage2_final/steady_seed4.csv,steady,4,3,pre,green,A,A,1,0.6,A|A|B|B|A,,,,,,,1
traces/stage2_final/steady_seed4.csv,steady,4,4,pre,red,C,C,1,0.6,C|C|B|B|C,C,NO|YES|NO,0.333,0.333,NO|YES|NO,NO.|YES.|NO.,0
traces/stage2_final/steady_seed4.csv,steady,4,5,pre,red,A,C,0,0.4,B|A|A|C|C,C,NO|YES|NO,0.333,0.000,NO|YES|NO,NO.|YES.|NO,0
traces/stage2_final/steady_seed4.csv,steady,4,6,pre,blue,B,B,1,0.6,A|B|B|B|A,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO.|NO.|NO,0
traces/stage2_final/steady_seed4.csv,steady,4,7,pre,blue,B,B,1,1.0,B|B|B|B|B,B,NO|YES|NO,0.333,0.333,NO|YES|NO,NO.|YES.|NO,0
traces/stage2_final/steady_seed4.csv,steady,4,8,pre,blue,B,B,1,0.8,B|A|B|B|B,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO.|NO|NO,0
traces/stage2_final/steady_seed4.csv,steady,4,9,pre,blue,B,B,1,0.8,B|B|B|B|C,B,NO|YES|NO,0.333,0.333,NO|YES|NO,NO.|YES.|NO,0
traces/stage2_final/steady_seed4.csv,steady,4,10,pre,red,C,C,1,0.6,C|B|C|C|A,C,NO|YES|NO,0.333,0.333,NO|YES|NO,NO|YES|NO.,0
traces/stage2_final/steady_seed4.csv,steady,4,11,pre,green,A,A,1,0.6,A|B|A|B|A,A,NO|YES|NO,0.333,0.333,NO|YES|NO,NO|YES.|NO,0
traces/stage2_final/steady_seed4.csv,steady,4,12,pre,red,A,C,0,0.4,B|A|A|C|C,C,NO|YES|NO,0.333,0.000,NO|YES|NO,NO.|YES|NO,0
traces/stage2_final/steady_seed4.csv,steady,4,13,pre,blue,B,B,1,1.0,B|B|B|B|B,B,NO|YES|NO,0.333,0.333,NO|YES|NO,NO.|YES.|NO,0
traces/stage2_final/steady_seed4.csv,steady,4,14,pre,blue,B,B,1,0.6,B|B|B|?|C,B,NO|YES|YES,0.667,0.667,NO|YES|YES,NO.|YES.|YES.,0
traces/stage2_final/steady_seed4.csv,steady,4,15,pre,green,A,A,1,0.6,A|A|A|C|C,A,NO|YES|NO,0.333,0.333,NO|YES|NO,NO.|YES.|NO.,0
traces/stage2_final/steady_seed4.csv,steady,4,16,pre,green,A,A,1,0.4,A|B|C|A|B,A,NO|YES|YES,0.667,0.667,NO|YES|YES,NO|YES|YES.,0
traces/stage2_final/steady_seed4.csv,steady,4,17,pre,red,B,C,0,0.8,B|B|B|B|C,C,NO|YES|NO,0.333,0.000,NO|YES|NO,NO.|YES|NO.,0
traces/stage2_final/steady_seed4.csv,steady,4,18,pre,red,B,C,0,0.4,A|B|B|C|C,C,NO|YES|YES,0.667,0.000,NO|YES|YES,NO|YES|YES.,0
traces/stage2_final/steady_seed4.csv,steady,4,19,pre,blue,B,B,1,0.8,B|B|B|B|?,B,NO|YES|NO,0.333,0.333,NO|YES|NO,NO|YES|NO.,0
