path,condition,seed,step,phase,cue,chosen,correct,reward,agreement,branches,old,currents,change_score,stale_score,probe_pairs,probe_text,insufficient_history
traces/stage4b_overlap/ov2_blue-green_seed7.csv,shift,7,10,post,blue,B,B,1,0.6,B|B|C|A|B,B,NO|YES|NO,0.333,0.333,NO|YES|NO,NO.|YES.|NO,0
traces/stage4b_overlap/ov2_blue-green_seed7.csv,shift,7,11,post,green,A,A,1,0.6,A|B|?|A|A,A,NO|YES|YES,0.667,0.667,NO|YES|YES,NO.|YES.|YES.,0
traces/stage4b_overlap/ov2_blue-green_seed7.csv,shift,7,12,post,blue,B,B,1,0.6,B|A|B|B|A,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO.|NO.|NO.,0
traces/stage4b_overlap/ov2_blue-green_seed7.csv,shift,7,13,post,blue,B,B,1,0.8,B|B|B|B|C,B,NO|YES|NO,0.333,0.333,NO|YES|NO,NO.|YES|NO.,0
traces/stage4b_overlap/ov2_blue-green_seed7.csv,shift,7,14,post,blue,B,B,1,0.6,A|B|B|B|A,B,NO|YES|YES,0.667,0.667,NO|YES|YES,NO.|YES|YES.,0
traces/stage4b_overlap/ov2_blue-green_seed7.csv,shift,7,15,post,red,C,A,0,0.6,C|C|C|A|B,B,NO|NO|YES,0.333,0.000,NO|NO|YES,NO.|NO.|YES.,0
traces/stage4b_overlap/ov2_blue-green_seed7.csv,shift,7,16,post,red,B,A,0,0.4,A|B|B|C|C,C,NO|YES|NO,0.333,0.000,NO|YES|NO,NO.|YES.|NO,0
traces/stage4b_overlap/ov2_blue-green_seed7.csv,shift,7,17,post,blue,B,B,1,0.8,B|B|B|B|A,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO.|NO.|NO,0
traces/stage4b_overlap/ov2_blue-green_seed7.csv,shift,7,18,post,blue,B,B,1,0.8,B|B|B|B|A,B,NO|YES|NO,0.333,0.333,NO|YES|NO,NO.|YES.|NO,0
traces/stage4b_overlap/ov2_blue-green_seed7.csv,shift,7,19,post,blue,B,B,1,1.0,B|B|B|B|B,B,NO|YES|NO,0.333,0.333,NO|YES|NO,NO.|YES.|NO,0
traces/stage4b_overlap/ov2_blue-green_seed8.csv,shift,8,0,pre,blue,A,B,0,0.6,B|A|B|A|A,,,,,,,1
traces/stage4b_overlap/ov2_blue-green_seed8.csv,shift,8,1,pre,red,C,C,1,0.6,A|B|C|C|C,,,,,,,1
traces/stage4b_overlap/ov2_blue-green_seed8.csv,shift,8,2,pre,red,B,C,0,0.8,A|B|B|B|B,,,,,,,1
traces/stage4b_overlap/ov2_blue-green_seed8.csv,shift,8,3,pre,blue,A,B,0,0.6,B|B|A|A|A,,,,,,,1
traces/stage4b_overlap/ov2_blue-green_seed8.csv,shift,8,4,pre,blue,B,B,1,0.8,B|B|C|B|B,,,,,,,1
traces/stage4b_overlap/ov2_blue-green_seed8.csv,shift,8,5,pre,green,A,A,1,0.4,A|B|A|C|B,,,,,,,1
traces/stage4b_overlap/ov2_blue-green_seed8.csv,shift,8,6,pre,blue,B,B,1,0.6,B|A|B|B|C,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO.|NO|NO,0
traces/stage4b_overlap/ov2_blue-green_seed8.csv,shift,8,7,pre,blue,B,B,1,0.8,A|B|B|B|B,A,NO|YES|NO,0.333,0.000,NO|YES|NO,NO.|YES.|NO,0
traces/stage4b_overlap/ov2_blue-green_seed8.csv,shift,8,8,pre,blue,B,B,1,0.6,C|B|B|B|C,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO.|NO|NO,0
traces/stage4b_overlap/ov2_blue-green_seed8.csv,shift,8,9,pre,blue,B,B,1,0.8,B|B|B|B|C,B,NO|YES|NO,0.333,0.333,NO|YES|NO,NO.|YES.|NO.,0
traces/stage4b_overlap/ov2_blue-green_seed8.csv,shift,8,10,post,green,A,A,1,0.8,A|A|A|A|C,A,NO|YES|NO,0.333,0.333,NO|YES|NO,NO.|YES.|NO.,0
traces/stage4b_overlap/ov2_blue-green_seed8.csv,shift,8,11,post,blue,B,B,1,0.8,B|B|B|B|A,B,NO|YES|NO,0.333,0.333,NO|YES|NO,NO.|YES.|NO.,0
traces/stage4b_overlap/ov2_blue-green_seed8.csv,shift,8,12,post,red,B,A,0,0.6,B|B|C|C|B,C,NO|YES|NO,0.333,0.000,NO|YES|NO,NO.|YES|NO,0
traces/stage4b_overlap/ov2_blue-green_seed8.csv,shift,8,13,post,green,A,A,1,0.6,A|A|B|A|C,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO.|NO.|NO.,0
traces/stage4b_overlap/ov2_blue-green_seed8.csv,shift,8,14,post,blue,B,B,1,0.6,B|B|A|?|B,B,YES|NO|NO,0.333,0.333,YES|NO|NO,YES.|NO.|NO.,0
traces/stage4b_overlap/ov2_blue-green_seed8.csv,shift,8,15,post,red,C,A,0,0.6,B|A|C|C|C,B,NO|YES|NO,0.333,0.000,NO|YES|NO,NO.|YES.|NO.,0
traces/stage4b_overlap/ov2_blue-green_seed8.csv,shift,8,16,post,red,A,A,1,0.8,C|A|A|A|A,C,NO|YES|NO,0.333,0.000,NO|YES|NO,NO.|YES|NO.,0
traces/stage4b_overlap/ov2_blue-green_seed8.csv,shift,8,17,post,red,C,A,0,0.4,C|A|B|B|C,C,NO|YES|NO,0.333,0.333,NO|YES|NO,NO|YES.|NO,0
traces/stage4b_overlap/ov2_blue-green_seed8.csv,shift,8,18,post,red,A,A,1,0.6,A|A|B|A|C,C,NO|YES|NO,0.333,0.000,NO|YES|NO,NO.|YES.|NO,0
traces/stage4b_overlap/ov2_blue-green_seed8.csv,shift,8,19,post,red,A,A,1,0.6,A|C|A|A|B,C,NO|YES|NO,0.333,0.000,NO|YES|NO,NO|YES.|NO.,0
traces/stage4b_overlap/ov2_blue-green_seed9.csv,shift,9,0,pre,red,A,C,0,0.4,C|A|B|A|?,,,,,,,1
traces/stage4b_overlap/ov2_blue-green_seed9.csv,shift,9,1,pre,green,A,A,1,0.8,A|A|A|A|B,,,,,,,1
traces/stage4b_overlap/ov2_blue-green_seed9.csv,shift,9,2,pre,red,C,C,1,0.6,C|B|C|A|C,,,,,,,1
traces/stage4b_overlap/ov2_blue-green_seed9.csv,shift,9,3,pre,red,A,C,0,0.4,A|B|C|C|A,,,,,,,1
traces/stage4b_overlap/ov2_blue-green_seed9.csv,shift,9,4,pre,blue,B,B,1,0.6,A|B|B|B|C,,,,,,,1
traces/stage4b_overlap/ov2_blue-green_seed9.csv,shift,9,5,pre,blue,B,B,1,0.6,B|B|?|B|?,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO.,0
traces/stage4b_overlap/ov2_blue-green_seed9.csv,shift,9,6,pre,green,A,A,1,0.8,B|A|A|A|A,A,NO|YES|NO,0.333,0.333,NO|YES|NO,NO.|YES.|NO,0
traces/stage4b_overlap/ov2_blue-green_seed9.csv,shift,9,7,pre,blue,B,B,1,0.6,B|B|B|A|A,B,NO|YES|NO,0.333,0.333,NO|YES|NO,NO.|YES.|NO,0
traces/stage4b_overlap/ov2_blue-green_seed9.csv,shift,9,8,pre,red,C,C,1,0.6,B|C|B|C|C,A,NO|NO|YES,0.333,0.000,NO|NO|YES,NO.|NO|YES,0
traces/stage4b_overlap/ov2_blue-green_seed9.csv,shift,9,9,pre,green,A,A,1,0.6,B|A|A|A|C,A,YES|YES|YES,1.000,1.000,YES|YES|YES,YES.|YES.|YES.,0
traces/stage4b_overlap/ov2_blue-green_seed9.csv,shift,9,10,post,red,C,A,0,1.0,C|C|C|C|C,A,NO|NO|YES,0.333,0.000,NO|NO|YES,NO.|NO|YES,0
traces/stage4b_overlap/ov2_blue-green_seed9.csv,shift,9,11,post,green,B,A,0,0.6,A|B|B|A|B,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO.|NO.|NO.,0
traces/stage4b_overlap/ov2_blue-green_seed9.csv,shift,9,12,post,blue,B,B,1,0.6,B|B|B|A|?,B,NO|YES|NO,0.333,0.333,NO|YES|NO,NO|YES.|NO.,0
traces/stage4b_overlap/ov2_blue-green_seed9.csv,shift,9,13,post,red,A,A,1,0.6,A|A|B|C|A,C,NO|YES|NO,0.333,0.000,NO|YES|NO,NO.|YES.|NO.,0
traces/stage4b_overlap/ov2_blue-green_seed9.csv,shift,9,14,post,green,B,A,0,0.6,B|B|A|A|B,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO.|NO,0
traces/stage4b_overlap/ov2_blue-green_seed9.csv,shift,9,15,post,green,B,A,0,0.6,B|B|A|A|B,A,NO|YES|NO,0.333,0.000,NO|YES|NO,NO.|YES.|NO,0
traces/stage4b_overlap/ov2_blue-green_seed9.csv,shift,9,16,post,green,A,A,1,0.6,A|B|A|C|A,A,NO|YES|YES,0.667,0.667,NO|YES|YES,NO|YES.|YES.,0
traces/stage4b_overlap/ov2_blue-green_seed9.csv,shift,9,17,post,blue,B,B,1,0.4,B|A|B|C|?,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO.|NO.|NO,0
traces/stage4b_overlap/ov2_blue-green_seed9.csv,shift,9,18,post,green,A,A,1,0.6,B|A|A|A|C,A,NO|YES|NO,0.333,0.333,NO|YES|NO,NO.|YES.|NO.,0
traces/stage4b_overlap/ov2_blue-green_seed9.csv,shift,9,19,post,red,B,A,0,0.4,B|C|A|B|A,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO.|NO.|NO,0
traces/stage4b_overlap/ov2_blue-red_seed0.csv,shift,0,0,pre,red,C,C,1,0.6,C|A|C|A|C,,,,,,,1
traces/stage4b_overlap/ov2_blue-red_seed0.csv,shift,0,1,pre,red,C,C,1,0.4,C|B|C|B|A,,,,,,,1
traces/stage4b_overlap/ov2_blue-red_seed0.csv,shift,0,2,pre,blue,B,B,1,0.6,B|B|B|A|?,,,,,,,1
traces/stage4b_overlap/ov2_blue-red_seed0.csv,shift,0,3,pre,red,C,C,1,0.6,C|B|C|B|C,,,,,,,1
traces/stage4b_overlap/ov2_blue-red_seed0.csv,shift,0,4,pre,green,A,A,1,0.6,A|A|A|B|?,,,,,,,1
traces/stage4b_overlap/ov2_blue-red_seed0.csv,shift,0,5,pre,red,C,C,1,0.6,C|A|B|C|C,C,NO|YES|NO,0.333,0.333,NO|YES|NO,NO.|YES.|NO,0
traces/stage4b_overlap/ov2_blue-red_seed0.csv,shift,0,6,pre,red,C,C,1,0.8,C|B|C|C|C,C,NO|YES|NO,0.333,0.333,NO|YES|NO,NO|YES.|NO,0
traces/stage4b_overlap/ov2_blue-red_seed0.csv,shift,0,7,pre,red,C,C,1,0.6,B|C|C|C|A,C,NO|NO|NO,0.000,0.000,NO|NO|NO,NO.|NO|NO,0
traces/stage4b_overlap/ov2_blue-red_seed0.csv,shift,0,8,pre,red,C,C,1,1.0,C|C|C|C|C,C,NO|YES|NO,0.333,0.333,NO|YES|NO,NO.|YES.|NO.,0
traces/stage4b_overlap/ov2_blue-red_seed0.csv,shift,0,9,pre,red,C,C,1,0.4,B|C|C|A|?,C,NO|NO|NO,0.000,0.000,NO|NO|NO,NO.|NO.|NO.,0
traces/stage4b_overlap/ov2_blue-red_seed0.csv,shift,0,10,post,green,A,B,0,0.6,A|A|A|B|C,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO.|NO.|NO.,0
traces/stage4b_overlap/ov2_blue-red_seed0.csv,shift,0,11,post,blue,A,B,0,0.6,A|B|A|A|C,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO.|NO.,0
traces/stage4b_overlap/ov2_blue-red_seed0.csv,shift,0,12,post,green,A,B,0,0.6,?|A|A|A|B,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO.|NO.,0
traces/stage4b_overlap/ov2_blue-red_seed0.csv,shift,0,13,post,blue,B,B,1,0.8,B|B|B|A|B,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO.|NO.|NO.,0
traces/stage4b_overlap/ov2_blue-red_seed0.csv,shift,0,14,post,red,C,C,1,0.6,B|C|C|C|A,C,NO|YES|NO,0.333,0.333,NO|YES|NO,NO.|YES.|NO,0
traces/stage4b_overlap/ov2_blue-red_seed0.csv,shift,0,15,post,blue,B,B,1,0.8,B|B|B|B|A,B,NO|YES|NO,0.333,0.333,NO|YES|NO,NO.|YES.|NO.,0
traces/stage4b_overlap/ov2_blue-red_seed0.csv,shift,0,16,post,blue,B,B,1,0.8,B|B|B|B|C,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO.|NO.|NO,0
traces/stage4b_overlap/ov2_blue-red_seed0.csv,shift,0,17,post,green,A,B,0,0.6,A|A|B|A|C,A,NO|YES|NO,0.333,0.333,NO|YES|NO,NO|YES|NO,0
traces/stage4b_overlap/ov2_blue-red_seed0.csv,shift,0,18,post,red,C,C,1,0.8,C|B|C|C|C,C,NO|NO|YES,0.333,0.333,NO|NO|YES,NO|NO.|YES.,0
traces/stage4b_overlap/ov2_blue-red_seed0.csv,shift,0,19,post,green,B,B,1,0.8,B|B|B|A|B,A,NO|NO|YES,0.333,0.000,NO|NO|YES,NO.|NO|YES.,0
traces/stage4b_overlap/ov2_blue-red_seed1.csv,shift,1,0,pre,blue,A,B,0,0.4,A|A|B|?|C,,,,,,,1
traces/stage4b_overlap/ov2_blue-red_seed1.csv,shift,1,1,pre,green,A,A,1,0.6,A|B|A|A|C,,,,,,,1
traces/stage4b_overlap/ov2_blue-red_seed1.csv,shift,1,2,pre,blue,B,B,1,0.6,B|B|A|B|A,,,,,,,1
traces/stage4b_overlap/ov2_blue-red_seed1.csv,shift,1,3,pre,red,B,C,0,0.4,B|A|C|B|C,,,,,,,1
traces/stage4b_overlap/ov2_blue-red_seed1.csv,shift,1,4,pre,blue,B,B,1,0.8,B|B|B|B|C,A,YES|YES|NO,0.667,0.000,YES|YES|NO,YES.|YES.|NO.,0
traces/stage4b_overlap/ov2_blue-red_seed1.csv,shift,1,5,pre,red,C,C,1,0.4,C|B|A|A|C,B,YES|YES|NO,0.667,0.000,YES|YES|NO,YES.|YES.|NO,0
traces/stage4b_overlap/ov2_blue-red_seed1.csv,shift,1,6,pre,red,C,C,1,0.4,C|B|A|A|C,B,NO|YES|NO,0.333,0.000,NO|YES|NO,NO.|YES.|NO,0
traces/stage4b_overlap/ov2_blue-red_seed1.csv,shift,1,7,pre,red,B,C,0,0.6,B|B|C|A|B,C,NO|YES|NO,0.333,0.000,NO|YES|NO,NO.|YES.|NO.,0
traces/stage4b_overlap/ov2_blue-red_seed1.csv,shift,1,8,pre,green,B,A,0,0.4,B|A|B|A|C,A,YES|NO|NO,0.333,0.000,YES|NO|NO,YES|NO.|NO.,0
traces/stage4b_overlap/ov2_blue-red_seed1.csv,shift,1,9,pre,red,C,C,1,1.0,C|C|C|C|C,B,YES|YES|NO,0.667,0.000,YES|YES|NO,YES.|YES.|NO,0
traces/stage4b_overlap/ov2_blue-red_seed1.csv,shift,1,10,post,blue,B,B,1,0.4,B|B|A|C|A,B,NO|YES|NO,0.333,0.333,NO|YES|NO,NO|YES.|NO.,0
traces/stage4b_overlap/ov2_blue-red_seed1.csv,shift,1,11,post,blue,B,B,1,0.6,B|B|B|A|C,B,NO|YES|NO,0.333,0.333,NO|YES|NO,NO.|YES.|NO,0
traces/stage4b_overlap/ov2_blue-red_seed1.csv,shift,1,12,post,red,B,C,0,0.4,B|C|B|C|?,C,NO|YES|NO,0.333,0.000,NO|YES|NO,NO.|YES.|NO.,0
traces/stage4b_overlap/ov2_blue-red_seed1.csv,shift,1,13,post,blue,B,B,1,0.8,B|B|B|B|A,B,NO|YES|NO,0.333,0.333,NO|YES|NO,NO.|YES.|NO,0
traces/stage4b_overlap/ov2_blue-red_seed1.csv,shift,1,14,post,red,B,C,0,0.6,B|B|C|C|B,B,NO|YES|NO,0.333,0.333,NO|YES|NO,NO.|YES.|NO.,0
traces/stage4b_overlap/ov2_blue-red_seed1.csv,shift,1,15,post,red,B,C,0,0.4,B|B|C|C|?,B,NO|YES|NO,0.333,0.333,NO|YES|NO,NO.|YES.|NO,0
traces/stage4b_overlap/ov2_blue-red_seed1.csv,shift,1,16,post,green,B,B,1,0.4,B|A|A|B|C,A,NO|YES|NO,0.333,0.000,NO|YES|NO,NO.|YES|NO,0
traces/stage4b_overlap/ov2_blue-red_seed1.csv,shift,1,17,post,blue,B,B,1,0.8,B|B|B|B|?,B,YES|YES|YES,1.000,1.000,YES|YES|YES,YES|YES.|YES,0
traces/stage4b_overlap/ov2_blue-red_seed1.csv,shift,1,18,post,green,B,B,1,0.8,B|B|B|B|C,B,NO|YES|YES,0.667,0.667,NO|YES|YES,NO.|YES.|YES.,0
traces/stage4b_overlap/ov2_blue-red_seed1.csv,shift,1,19,post,red,C,C,1,0.6,C|B|A|C|C,B,NO|YES|YES,0.667,0.000,NO|YES|YES,NO.|YES.|YES.,0
traces/stage4b_overlap/ov2_blue-red_seed2.csv,shift,2,0,pre,blue,B,B,1,0.4,B|B|A|A|C,,,,,,,1
traces/stage4b_overlap/ov2_blue-red_seed2.csv,shift,2,1,pre,blue,A,B,0,0.6,A|B|A|A|B,,,,,,,1
traces/stage4b_overlap/ov2_blue-red_seed2.csv,shift,2,2,pre,blue,A,B,0,0.6,A|B|A|A|B,,,,,,,1
traces/stage4b_overlap/ov2_blue-red_seed2.csv,shift,2,3,pre,red,B,C,0,0.8,B|B|B|C|B,,,,,,,1
traces/stage4b_overlap/ov2_blue-red_seed2.csv,shift,2,4,pre,blue,B,B,1,0.8,B|B|B|A|B,,,,,,,1
traces/stage4b_overlap/ov2_blue-red_seed2.csv,shift,2,5,pre,green,A,A,1,0.6,B|A|A|A|C,,,,,,,1
traces/stage4b_overlap/ov2_blue-red_seed2.csv,shift,2,6,pre,green,A,A,1,0.8,A|A|A|A|C,A,NO|YES|NO,0.333,0.333,NO|YES|NO,NO|YES.|NO.,0
traces/stage4b_overlap/ov2_blue-red_seed2.csv,shift,2,7,pre,red,B,C,0,0.4,C|B|A|A|B,B,YES|YES|NO,0.667,0.667,YES|YES|NO,YES|YES.|NO.,0
traces/stage4b_overlap/ov2_blue-red_seed2.csv,shift,2,8,pre,red,C,C,1,0.4,C|B|C|A|B,B,NO|YES|NO,0.333,0.000,NO|YES|NO,NO.|YES.|NO,0
traces/stage4b_overlap/ov2_blue-red_seed2.csv,shift,2,9,pre,green,A,A,1,0.6,A|A|A|C|B,A,NO|YES|NO,0.333,0.333,NO|YES|NO,NO.|YES.|NO.,0
traces/stage4b_overlap/ov2_blue-red_seed2.csv,shift,2,10,post,blue,B,B,1,0.6,B|A|B|B|A,B,YES|YES|NO,0.667,0.667,YES|YES|NO,YES|YES.|NO.,0
traces/stage4b_overlap/ov2_blue-red_seed2.csv,shift,2,11,post,green,A,B,0,0.6,B|A|A|A|C,A,NO|YES|NO,0.333,0.333,NO|YES|NO,NO.|YES.|NO.,0
traces/stage4b_overlap/ov2_blue-red_seed2.csv,shift,2,12,post,blue,B,B,1,1.0,B|B|B|B|B,B,YES|YES|YES,1.000,1.000,YES|YES|YES,YES|YES.|YES.,0
traces/stage4b_overlap/ov2_blue-red_seed2.csv,shift,2,13,post,green,B,B,1,0.4,B|B|A|A|C,A,NO|YES|YES,0.667,0.000,NO|YES|YES,NO.|YES.|YES.,0
traces/stage4b_overlap/ov2_blue-red_seed2.csv,shift,2,14,post,green,A,B,0,0.6,A|A|B|A|B,A,NO|YES|NO,0.333,0.333,NO|YES|NO,NO.|YES.|NO,0
traces/stage4b_overlap/ov2_blue-red_seed2.csv,shift,2,15,post,blue,B,B,1,1.0,B|B|B|B|B,B,NO|YES|NO,0.333,0.333,NO|YES|NO,NO.|YES.|NO.,0
traces/stage4b_overlap/ov2_blue-red_seed2.csv,shift,2,16,post,red,C,C,1,0.6,C|C|B|A|C,B,NO|YES|NO,0.333,0.000,NO|YES|NO,NO.|YES.|NO.,0
traces/stage4b_overlap/ov2_blue-red_seed2.csv,shift,2,17,post,green,B,B,1,0.4,B|A|B|C|C,A,NO|YES|NO,0.333,0.000,NO|YES|NO,NO.|YES|NO,0
traces/stage4b_overlap/ov2_blue-red_seed2.csv,shift,2,18,post,red,C,C,1,0.6,C|C|C|B|B,B,NO|YES|YES,0.667,0.000,NO|YES|YES,NO.|YES|YES.,0
traces/stage4b_overlap/ov2_blue-red_seed2.csv,shift,2,19,post,green,A,B,0,0.4,A|A|B|B|C,A,NO|YES|YES,0.667,0.667,NO|YES|YES,NO.|YES|YES.,0
traces/stage4b_overlap/ov2_blue-red_seed3.csv,shift,3,0,pre,blue,B,B,1,0.6,A|B|A|B|B,,,,,,,1
traces/stage4b_overlap/ov2_blue-red_seed3.csv,shift,3,1,pre,green,A,A,1,0.6,A|B|A|A|C,,,,,,,1
traces/stage4b_overlap/ov2_blue-red_seed3.csv,shift,3,2,pre,green,A,A,1,0.8,A|A|A|B|A,,,,,,,1
traces/stage4b_overlap/ov2_blue-red_seed3.csv,shift,3,3,pre,blue,B,B,1,0.6,B|A|A|B|B,,,,,,,1
traces/stage4b_overlap/ov2_blue-red_seed3.csv,shift,3,4,pre,red,C,C,1,0.6,A|B|C|C|C,,,,,,,1
traces/stage4b_overlap/ov2_blue-red_seed3.csv,shift,3,5,pre,green,A,A,1,0.8,A|A|A|A|B,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO.|NO|NO,0
traces/stage4b_overlap/ov2_blue-red_seed3.csv,shift,3,6,pre,red,C,C,1,0.4,C|A|B|A|C,C,NO|YES|NO,0.333,0.333,NO|YES|NO,NO.|YES.|NO.,0
traces/stage4b_overlap/ov2_blue-red_seed3.csv,shift,3,7,pre,green,A,A,1,0.8,A|A|A|A|B,A,NO|YES|NO,0.333,0.333,NO|YES|NO,NO.|YES.|NO.,0
traces/stage4b_overlap/ov2_blue-red_seed3.csv,shift,3,8,pre,green,B,A,0,0.4,B|A|A|B|C,A,NO|YES|YES,0.667,0.000,NO|YES|YES,NO.|YES.|YES,0
traces/stage4b_overlap/ov2_blue-red_seed3.csv,shift,3,9,pre,blue,B,B,1,0.6,B|B|A|A|B,B,NO|YES|NO,0.333,0.333,NO|YES|NO,NO.|YES.|NO.,0
traces/stage4b_overlap/ov2_blue-red_seed3.csv,shift,3,10,post,green,A,B,0,0.6,A|A|A|C|C,A,NO|YES|NO,0.333,0.333,NO|YES|NO,NO.|YES.|NO.,0
traces/stage4b_overlap/ov2_blue-red_seed3.csv,shift,3,11,post,blue,A,B,0,0.6,B|A|A|A|B,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO.|NO.|NO.,0
traces/stage4b_overlap/ov2_blue-red_seed3.csv,shift,3,12,post,red,C,C,1,0.6,C|A|A|C|C,C,NO|YES|NO,0.333,0.333,NO|YES|NO,NO.|YES.|NO.,0
traces/stage4b_overlap/ov2_blue-red_seed3.csv,shift,3,13,post,red,C,C,1,0.6,B|C|C|C|A,C,NO|YES|YES,0.667,0.667,NO|YES|YES,NO.|YES.|YES,0
traces/stage4b_overlap/ov2_blue-red_seed3.csv,shift,3,14,post,green,A,B,0,0.8,A|A|A|A|C,A,NO|YES|YES,0.667,0.667,NO|YES|YES,NO|YES.|YES,0
traces/stage4b_overlap/ov2_blue-red_seed3.csv,shift,3,15,post,blue,B,B,1,0.6,A|B|B|B|C,B,NO|YES|NO,0.333,0.333,NO|YES|NO,NO.|YES.|NO,0
traces/stage4b_overlap/ov2_blue-red_seed3.csv,shift,3,16,post,blue,B,B,1,0.8,B|B|B|B|C,B,NO|YES|NO,0.333,0.333,NO|YES|NO,NO.|YES.|NO.,0
traces/stage4b_overlap/ov2_blue-red_seed3.csv,shift,3,17,post,green,B,B,1,0.4,B|B|A|A|C,A,NO|YES|NO,0.333,0.000,NO|YES|NO,NO.|YES.|NO,0
traces/stage4b_overlap/ov2_blue-red_seed3.csv,shift,3,18,post,red,C,C,1,0.6,B|C|C|C|B,C,NO|YES|NO,0.333,0.333,NO|YES|NO,NO.|YES|NO,0
traces/stage4b_overlap/ov2_blue-red_seed3.csv,shift,3,19,post,green,A,B,0,0.6,B|A|A|A|C,A,NO|YES|NO,0.333,0.333,NO|YES|NO,NO|YES.|NO,0
traces/stage4b_overlap/ov2_blue-red_seed4.csv,shift,4,0,pre,blue,B,B,1,0.6,B|A|A|B|B,,,,,,,1
traces/stage4b_overlap/ov2_blue-red_seed4.csv,shift,4,1,pre,red,C,C,1,0.8,C|A|C|C|C,,,,,,,1
traces/stage4b_overlap/ov2_blue-red_seed4.csv,shift,4,2,pre,blue,B,B,1,0.6,B|B|B|A|A,,,,,,,1
traces/stage4b_overlap/ov2_blue-red_seed4.csv,shift,4,3,pre,green,A,A,1,0.4,A|C|A|B|B,,,,,,,1
traces/stage4b_overlap/ov2_blue-red_seed4.csv,shift,4,4,pre,red,A,C,0,0.6,A|A|C|A|C,C,NO|YES|NO,0.333,0.000,NO|YES|NO,NO.|YES.|NO.,0
traces/stage4b_overlap/ov2_blue-red_seed4.csv,shift,4,5,pre,red,B,C,0,0.6,B|B|C|B|C,C,YES|YES|NO,0.667,0.000,YES|YES|NO,YES.|YES.|NO,0
traces/stage4b_overlap/ov2_blue-red_seed4.csv,shift,4,6,pre,blue,B,B,1,0.6,B|A|B|B|C,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO.|NO.|NO,0
traces/stage4b_overlap/ov2_blue-red_seed4.csv,shift,4,7,pre,blue,B,B,1,0.6,B|A|?|B|B,B,NO|YES|NO,0.333,0.333,NO|YES|NO,NO.|YES.|NO.,0
traces/stage4b_overlap/ov2_blue-red_seed4.csv,shift,4,8,pre,blue,B,B,1,0.8,B|B|B|B|C,B,NO|YES|NO,0.333,0.333,NO|YES|NO,NO.|YES.|NO.,0
traces/stage4b_overlap/ov2_blue-red_seed4.csv,shift,4,9,pre,blue,B,B,1,0.8,B|B|B|B|C,B,NO|YES|NO,0.333,0.333,NO|YES|NO,NO.|YES.|NO.,0
traces/stage4b_overlap/ov2_blue-red_seed4.csv,shift,4,10,post,red,B,C,0,0.6,A|B|B|C|B,C,NO|YES|NO,0.333,0.000,NO|YES|NO,NO.|YES.|NO.,0
traces/stage4b_overlap/ov2_blue-red_seed4.csv,shift,4,11,post,green,A,B,0,0.8,A|A|A|A|C,A,NO|YES|NO,0.333,0.333,NO|YES|NO,NO.|YES.|NO.,0
traces/stage4b_overlap/ov2_blue-red_seed4.csv,shift,4,12,post,red,C,C,1,0.4,C|B|B|A|C,B,YES|YES|NO,0.667,0.000,YES|YES|NO,YES.|YES.|NO,0
traces/stage4b_overlap/ov2_blue-red_seed4.csv,shift,4,13,post,blue,B,B,1,0.6,B|B|B|?|A,B,NO|YES|NO,0.333,0.333,NO|YES|NO,NO.|YES.|NO.,0
traces/stage4b_overlap/ov2_blue-red_seed4.csv,shift,4,14,post,blue,B,B,1,0.8,B|B|B|B|A,B,YES|YES|NO,0.667,0.667,YES|YES|NO,YES.|YES.|NO,0
traces/stage4b_overlap/ov2_blue-red_seed4.csv,shift,4,15,post,green,A,B,0,0.4,A|B|B|A|C,A,NO|YES|YES,0.667,0.667,NO|YES|YES,NO|YES.|YES.,0
traces/stage4b_overlap/ov2_blue-red_seed4.csv,shift,4,16,post,green,A,B,0,0.6,A|B|B|A|A,A,NO|YES|YES,0.667,0.667,NO|YES|YES,NO|YES|YES.,0
traces/stage4b_overlap/ov2_blue-red_seed4.csv,shift,4,17,post,red,C,C,1,0.6,C|B|B|C|C,C,NO|YES|NO,0.333,0.333,NO|YES|NO,NO.|YES.|NO.,0
traces/stage4b_overlap/ov2_blue-red_seed4.csv,shift,4,18,post,red,C,C,1,0.6,A|C|C|C|A,C,NO|YES|NO,0.333,0.333,NO|YES|NO,NO.|YES.|NO,0
