path,condition,seed,step,phase,cue,chosen,correct,reward,agreement,branches,old,currents,change_score,stale_score,probe_pairs,probe_text,insufficient_history
traces/stage5_scale/70b/ov2_blue-green_seed7.csv,shift,7,10,post,blue,B,B,1,1.0,B|B|B|B|B,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/70b/ov2_blue-green_seed7.csv,shift,7,11,post,green,A,A,1,0.8,A|A|A|A|B,A,NO|NO|YES,0.333,0.333,NO|NO|YES,NO|NO|YES,0
traces/stage5_scale/70b/ov2_blue-green_seed7.csv,shift,7,12,post,blue,B,B,1,1.0,B|B|B|B|B,B,NO|NO|YES,0.333,0.333,NO|NO|YES,NO|NO|YES,0
traces/stage5_scale/70b/ov2_blue-green_seed7.csv,shift,7,13,post,blue,B,B,1,1.0,B|B|B|B|B,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO.,0
traces/stage5_scale/70b/ov2_blue-green_seed7.csv,shift,7,14,post,blue,B,B,1,1.0,B|B|B|B|B,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/70b/ov2_blue-green_seed7.csv,shift,7,15,post,red,C,A,0,0.8,C|C|C|C|B,C,NO|NO|YES,0.333,0.333,NO|NO|YES,NO.|NO|YES,0
traces/stage5_scale/70b/ov2_blue-green_seed7.csv,shift,7,16,post,red,A,A,1,0.6,A|A|A|C|C,C,YES|YES|YES,1.000,0.000,YES|YES|YES,YES.|YES|YES,0
traces/stage5_scale/70b/ov2_blue-green_seed7.csv,shift,7,17,post,blue,B,B,1,1.0,B|B|B|B|B,B,YES|YES|YES,1.000,1.000,YES|YES|YES,YES|YES|YES,0
traces/stage5_scale/70b/ov2_blue-green_seed7.csv,shift,7,18,post,blue,B,B,1,1.0,B|B|B|B|B,B,YES|YES|NO,0.667,0.667,YES|YES|NO,YES|YES|NO.,0
traces/stage5_scale/70b/ov2_blue-green_seed7.csv,shift,7,19,post,blue,B,B,1,1.0,B|B|B|B|B,B,YES|YES|NO,0.667,0.667,YES|YES|NO,YES|YES|NO.,0
traces/stage5_scale/70b/ov2_blue-green_seed8.csv,shift,8,0,pre,blue,B,B,1,1.0,B|B|B|B|B,,,,,,,1
traces/stage5_scale/70b/ov2_blue-green_seed8.csv,shift,8,1,pre,red,C,C,1,1.0,C|C|C|C|C,,,,,,,1
traces/stage5_scale/70b/ov2_blue-green_seed8.csv,shift,8,2,pre,red,C,C,1,1.0,C|C|C|C|C,,,,,,,1
traces/stage5_scale/70b/ov2_blue-green_seed8.csv,shift,8,3,pre,blue,B,B,1,1.0,B|B|B|B|B,,,,,,,1
traces/stage5_scale/70b/ov2_blue-green_seed8.csv,shift,8,4,pre,blue,B,B,1,0.8,B|B|B|B|C,,,,,,,1
traces/stage5_scale/70b/ov2_blue-green_seed8.csv,shift,8,5,pre,green,A,A,1,0.8,A|A|A|A|B,,,,,,,1
traces/stage5_scale/70b/ov2_blue-green_seed8.csv,shift,8,6,pre,blue,B,B,1,1.0,B|B|B|B|B,B,NO|NO|YES,0.333,0.333,NO|NO|YES,NO.|NO|YES,0
traces/stage5_scale/70b/ov2_blue-green_seed8.csv,shift,8,7,pre,blue,B,B,1,0.8,B|B|B|B|C,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO.,0
traces/stage5_scale/70b/ov2_blue-green_seed8.csv,shift,8,8,pre,blue,B,B,1,1.0,B|B|B|B|B,B,NO|NO|YES,0.333,0.333,NO|NO|YES,NO|NO|YES,0
traces/stage5_scale/70b/ov2_blue-green_seed8.csv,shift,8,9,pre,blue,B,B,1,1.0,B|B|B|B|B,B,NO|NO|YES,0.333,0.333,NO|NO|YES,NO.|NO|YES,0
traces/stage5_scale/70b/ov2_blue-green_seed8.csv,shift,8,10,post,green,A,A,1,0.8,A|A|A|A|B,A,NO|NO|YES,0.333,0.333,NO|NO|YES,NO|NO|YES,0
traces/stage5_scale/70b/ov2_blue-green_seed8.csv,shift,8,11,post,blue,B,B,1,1.0,B|B|B|B|B,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/70b/ov2_blue-green_seed8.csv,shift,8,12,post,red,C,A,0,0.8,C|C|C|C|B,C,NO|NO|YES,0.333,0.333,NO|NO|YES,NO.|NO|YES,0
traces/stage5_scale/70b/ov2_blue-green_seed8.csv,shift,8,13,post,green,A,A,1,0.8,A|A|A|A|C,A,YES|YES|NO,0.667,0.667,YES|YES|NO,YES|YES|NO,0
traces/stage5_scale/70b/ov2_blue-green_seed8.csv,shift,8,14,post,blue,B,B,1,0.8,B|B|B|B|C,B,YES|YES|NO,0.667,0.667,YES|YES|NO,YES|YES|NO,0
traces/stage5_scale/70b/ov2_blue-green_seed8.csv,shift,8,15,post,red,A,A,1,0.6,A|?|A|A|C,C,YES|NO|YES,0.667,0.000,YES|NO|YES,YES|NO|YES,0
traces/stage5_scale/70b/ov2_blue-green_seed8.csv,shift,8,16,post,red,A,A,1,0.6,A|A|?|A|B,C,YES|YES|YES,1.000,0.000,YES|YES|YES,YES|YES|YES,0
traces/stage5_scale/70b/ov2_blue-green_seed8.csv,shift,8,17,post,red,A,A,1,0.8,A|A|A|A|C,C,YES|YES|YES,1.000,0.000,YES|YES|YES,YES|YES|YES,0
traces/stage5_scale/70b/ov2_blue-green_seed8.csv,shift,8,18,post,red,A,A,1,0.8,A|A|A|A|C,C,YES|YES|NO,0.667,0.000,YES|YES|NO,YES|YES|NO.,0
traces/stage5_scale/70b/ov2_blue-green_seed8.csv,shift,8,19,post,red,A,A,1,0.8,A|A|A|A|C,A,YES|NO|YES,0.667,0.667,YES|NO|YES,YES|NO|YES,0
traces/stage5_scale/70b/ov2_blue-green_seed9.csv,shift,9,0,pre,red,C,C,1,1.0,C|C|C|C|C,,,,,,,1
traces/stage5_scale/70b/ov2_blue-green_seed9.csv,shift,9,1,pre,green,A,A,1,0.8,A|A|A|A|C,,,,,,,1
traces/stage5_scale/70b/ov2_blue-green_seed9.csv,shift,9,2,pre,red,C,C,1,0.8,C|C|C|C|B,,,,,,,1
traces/stage5_scale/70b/ov2_blue-green_seed9.csv,shift,9,3,pre,red,C,C,1,0.8,C|C|C|C|B,,,,,,,1
traces/stage5_scale/70b/ov2_blue-green_seed9.csv,shift,9,4,pre,blue,B,B,1,0.8,B|B|B|B|C,,,,,,,1
traces/stage5_scale/70b/ov2_blue-green_seed9.csv,shift,9,5,pre,blue,B,B,1,1.0,B|B|B|B|B,B,NO|NO|YES,0.333,0.333,NO|NO|YES,NO|NO|YES,0
traces/stage5_scale/70b/ov2_blue-green_seed9.csv,shift,9,6,pre,green,A,A,1,0.8,A|A|A|A|C,A,NO|NO,0.000,0.000,NO|NO,NO|NO|!!!!!!!!,0
traces/stage5_scale/70b/ov2_blue-green_seed9.csv,shift,9,7,pre,blue,B,B,1,1.0,B|B|B|B|B,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO.|NO|NO,0
traces/stage5_scale/70b/ov2_blue-green_seed9.csv,shift,9,8,pre,red,C,C,1,0.8,C|C|C|C|B,C,NO|NO|NO,0.000,0.000,NO|NO|NO,NO.|NO|NO.,0
traces/stage5_scale/70b/ov2_blue-green_seed9.csv,shift,9,9,pre,green,A,A,1,0.8,A|A|A|A|B,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO.|NO|NO.,0
traces/stage5_scale/70b/ov2_blue-green_seed9.csv,shift,9,10,post,red,C,A,0,0.8,C|C|C|C|B,C,NO|NO|YES,0.333,0.333,NO|NO|YES,NO.|NO|YES,0
traces/stage5_scale/70b/ov2_blue-green_seed9.csv,shift,9,11,post,green,A,A,1,0.8,A|A|A|A|C,A,YES|NO|NO,0.333,0.333,YES|NO|NO,YES|NO|NO,0
traces/stage5_scale/70b/ov2_blue-green_seed9.csv,shift,9,12,post,blue,B,B,1,0.8,B|B|B|B|C,B,YES|NO|NO,0.333,0.333,YES|NO|NO,YES|NO|NO,0
traces/stage5_scale/70b/ov2_blue-green_seed9.csv,shift,9,13,post,red,A,A,1,0.6,A|C|A|C|A,C,YES|NO|NO,0.333,0.000,YES|NO|NO,YES|NO|NO,0
traces/stage5_scale/70b/ov2_blue-green_seed9.csv,shift,9,14,post,green,A,A,1,1.0,A|A|A|A|A,A,YES|YES|NO,0.667,0.667,YES|YES|NO,YES|YES|NO.,0
traces/stage5_scale/70b/ov2_blue-green_seed9.csv,shift,9,15,post,green,A,A,1,0.8,A|A|A|A|C,A,YES|YES|NO,0.667,0.667,YES|YES|NO,YES|YES|NO,0
traces/stage5_scale/70b/ov2_blue-green_seed9.csv,shift,9,16,post,green,A,A,1,0.8,A|A|A|A|B,A,YES|YES|YES,1.000,1.000,YES|YES|YES,YES|YES|YES,0
traces/stage5_scale/70b/ov2_blue-green_seed9.csv,shift,9,17,post,blue,B,B,1,0.6,B|B|?|B|?,B,YES|YES|NO,0.667,0.667,YES|YES|NO,YES|YES|NO,0
traces/stage5_scale/70b/ov2_blue-green_seed9.csv,shift,9,18,post,green,A,A,1,0.8,A|A|A|A|B,A,YES|NO|NO,0.333,0.333,YES|NO|NO,YES|NO|NO,0
traces/stage5_scale/70b/ov2_blue-green_seed9.csv,shift,9,19,post,red,A,A,1,1.0,A|A|A|A|A,C,YES|NO|NO,0.333,0.000,YES|NO|NO,YES.|NO|NO,0
traces/stage5_scale/70b/ov2_blue-red_seed0.csv,shift,0,0,pre,red,C,C,1,0.8,C|C|C|C|B,,,,,,,1
traces/stage5_scale/70b/ov2_blue-red_seed0.csv,shift,0,1,pre,red,C,C,1,0.8,C|C|C|C|B,,,,,,,1
traces/stage5_scale/70b/ov2_blue-red_seed0.csv,shift,0,2,pre,blue,B,B,1,0.8,B|B|B|B|C,,,,,,,1
traces/stage5_scale/70b/ov2_blue-red_seed0.csv,shift,0,3,pre,red,C,C,1,0.8,C|C|C|C|B,,,,,,,1
traces/stage5_scale/70b/ov2_blue-red_seed0.csv,shift,0,4,pre,green,A,A,1,0.8,A|A|A|A|C,,,,,,,1
traces/stage5_scale/70b/ov2_blue-red_seed0.csv,shift,0,5,pre,red,C,C,1,0.8,C|C|C|C|B,C,NO|NO|YES,0.333,0.333,NO|NO|YES,NO.|NO|YES,0
traces/stage5_scale/70b/ov2_blue-red_seed0.csv,shift,0,6,pre,red,C,C,1,0.8,C|C|C|C|B,C,NO|NO|YES,0.333,0.333,NO|NO|YES,NO|NO|YES,0
traces/stage5_scale/70b/ov2_blue-red_seed0.csv,shift,0,7,pre,red,C,C,1,0.8,C|C|C|C|B,C,NO|NO|YES,0.333,0.333,NO|NO|YES,NO|NO|YES,0
traces/stage5_scale/70b/ov2_blue-red_seed0.csv,shift,0,8,pre,red,C,C,1,0.8,C|C|C|C|B,C,NO|NO|YES,0.333,0.333,NO|NO|YES,NO.|NO|YES,0
traces/stage5_scale/70b/ov2_blue-red_seed0.csv,shift,0,9,pre,red,C,C,1,0.8,C|C|C|C|B,C,NO|NO,0.000,0.000,NO|NO,NO|NO|! The rule for red is A or,0
traces/stage5_scale/70b/ov2_blue-red_seed0.csv,shift,0,10,post,green,A,B,0,0.8,A|A|A|A|C,A,NO|NO|YES,0.333,0.333,NO|NO|YES,NO|NO|YES,0
traces/stage5_scale/70b/ov2_blue-red_seed0.csv,shift,0,11,post,blue,B,B,1,0.8,B|B|B|B|C,B,YES|NO|NO,0.333,0.333,YES|NO|NO,YES|NO|NO,0
traces/stage5_scale/70b/ov2_blue-red_seed0.csv,shift,0,12,post,green,C,B,0,0.4,C|B|A|A|C,A,YES|NO|NO,0.333,0.000,YES|NO|NO,YES|NO|NO,0
traces/stage5_scale/70b/ov2_blue-red_seed0.csv,shift,0,13,post,blue,B,B,1,0.8,B|B|B|B|C,B,YES|NO|NO,0.333,0.333,YES|NO|NO,YES|NO|NO.,0
traces/stage5_scale/70b/ov2_blue-red_seed0.csv,shift,0,14,post,red,C,C,1,0.8,C|C|C|C|B,C,YES|NO|NO,0.333,0.333,YES|NO|NO,YES|NO|NO,0
traces/stage5_scale/70b/ov2_blue-red_seed0.csv,shift,0,15,post,blue,B,B,1,0.8,B|B|B|B|C,B,YES|NO|YES,0.667,0.667,YES|NO|YES,YES|NO|YES,0
traces/stage5_scale/70b/ov2_blue-red_seed0.csv,shift,0,16,post,blue,B,B,1,1.0,B|B|B|B|B,B,YES|NO|NO,0.333,0.333,YES|NO|NO,YES|NO|NO,0
traces/stage5_scale/70b/ov2_blue-red_seed0.csv,shift,0,17,post,green,B,B,1,0.8,B|B|B|B|C,A,YES|NO|YES,0.667,0.000,YES|NO|YES,YES|NO|YES,0
traces/stage5_scale/70b/ov2_blue-red_seed0.csv,shift,0,18,post,red,C,C,1,0.8,C|C|C|C|B,C,YES|NO|NO,0.333,0.333,YES|NO|NO,YES|NO|NO,0
traces/stage5_scale/70b/ov2_blue-red_seed0.csv,shift,0,19,post,green,B,B,1,0.8,B|B|B|B|C,A,YES|NO|YES,0.667,0.000,YES|NO|YES,YES|NO|YES,0
traces/stage5_scale/70b/ov2_blue-red_seed1.csv,shift,1,0,pre,blue,B,B,1,0.8,B|B|B|B|A,,,,,,,1
traces/stage5_scale/70b/ov2_blue-red_seed1.csv,shift,1,1,pre,green,A,A,1,0.8,A|A|A|A|C,,,,,,,1
traces/stage5_scale/70b/ov2_blue-red_seed1.csv,shift,1,2,pre,blue,B,B,1,1.0,B|B|B|B|B,,,,,,,1
traces/stage5_scale/70b/ov2_blue-red_seed1.csv,shift,1,3,pre,red,C,C,1,1.0,C|C|C|C|C,,,,,,,1
traces/stage5_scale/70b/ov2_blue-red_seed1.csv,shift,1,4,pre,blue,B,B,1,0.8,B|B|B|B|C,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO.|NO|NO.,0
traces/stage5_scale/70b/ov2_blue-red_seed1.csv,shift,1,5,pre,red,C,C,1,0.8,C|C|C|C|A,C,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO.,0
traces/stage5_scale/70b/ov2_blue-red_seed1.csv,shift,1,6,pre,red,C,C,1,0.8,C|C|C|C|B,C,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/70b/ov2_blue-red_seed1.csv,shift,1,7,pre,red,C,C,1,0.8,C|C|C|C|B,C,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/70b/ov2_blue-red_seed1.csv,shift,1,8,pre,green,A,A,1,0.8,A|A|A|A|B,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/70b/ov2_blue-red_seed1.csv,shift,1,9,pre,red,C,C,1,0.8,C|C|C|C|B,C,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/70b/ov2_blue-red_seed1.csv,shift,1,10,post,blue,B,B,1,1.0,B|B|B|B|B,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO.|NO|NO.,0
traces/stage5_scale/70b/ov2_blue-red_seed1.csv,shift,1,11,post,blue,B,B,1,1.0,B|B|B|B|B,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/70b/ov2_blue-red_seed1.csv,shift,1,12,post,red,C,C,1,0.8,C|C|C|C|B,C,NO|NO|NO,0.000,0.000,NO|NO|NO,NO.|NO|NO.,0
traces/stage5_scale/70b/ov2_blue-red_seed1.csv,shift,1,13,post,blue,B,B,1,1.0,B|B|B|B|B,B,NO|NO|YES,0.333,0.333,NO|NO|YES,NO|NO|YES,0
traces/stage5_scale/70b/ov2_blue-red_seed1.csv,shift,1,14,post,red,C,C,1,0.8,C|C|C|C|B,C,NO|NO|NO,0.000,0.000,NO|NO|NO,NO.|NO|NO,0
traces/stage5_scale/70b/ov2_blue-red_seed1.csv,shift,1,15,post,red,C,C,1,0.8,C|C|C|C|B,C,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO.,0
traces/stage5_scale/70b/ov2_blue-red_seed1.csv,shift,1,16,post,green,A,B,0,0.8,A|A|A|A|B,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO.|NO|NO.,0
traces/stage5_scale/70b/ov2_blue-red_seed1.csv,shift,1,17,post,blue,B,B,1,1.0,B|B|B|B|B,B,YES|NO|YES,0.667,0.667,YES|NO|YES,YES|NO|YES,0
traces/stage5_scale/70b/ov2_blue-red_seed1.csv,shift,1,18,post,green,A,B,0,0.6,A|B|A|A|C,A,YES|YES|NO,0.667,0.667,YES|YES|NO,YES|YES|NO,0
traces/stage5_scale/70b/ov2_blue-red_seed1.csv,shift,1,19,post,red,C,C,1,1.0,C|C|C|C|C,C,YES|YES|NO,0.667,0.667,YES|YES|NO,YES|YES|NO.,0
traces/stage5_scale/70b/ov2_blue-red_seed2.csv,shift,2,0,pre,blue,B,B,1,0.8,B|B|B|B|A,,,,,,,1
traces/stage5_scale/70b/ov2_blue-red_seed2.csv,shift,2,1,pre,blue,B,B,1,0.8,B|B|B|B|C,,,,,,,1
traces/stage5_scale/70b/ov2_blue-red_seed2.csv,shift,2,2,pre,blue,B,B,1,1.0,B|B|B|B|B,,,,,,,1
traces/stage5_scale/70b/ov2_blue-red_seed2.csv,shift,2,3,pre,red,C,C,1,0.8,C|C|C|C|A,,,,,,,1
traces/stage5_scale/70b/ov2_blue-red_seed2.csv,shift,2,4,pre,blue,B,B,1,0.8,B|B|B|B|C,,,,,,,1
traces/stage5_scale/70b/ov2_blue-red_seed2.csv,shift,2,5,pre,green,A,A,1,0.8,A|A|A|A|C,,,,,,,1
traces/stage5_scale/70b/ov2_blue-red_seed2.csv,shift,2,6,pre,green,A,A,1,0.8,A|A|A|A|B,A,NO|NO|YES,0.333,0.333,NO|NO|YES,NO|NO|YES,0
traces/stage5_scale/70b/ov2_blue-red_seed2.csv,shift,2,7,pre,red,C,C,1,1.0,C|C|C|C|C,C,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO.,0
traces/stage5_scale/70b/ov2_blue-red_seed2.csv,shift,2,8,pre,red,C,C,1,0.8,C|C|C|C|B,C,NO|NO|YES,0.333,0.333,NO|NO|YES,NO|NO|YES,0
traces/stage5_scale/70b/ov2_blue-red_seed2.csv,shift,2,9,pre,green,A,A,1,0.8,A|A|A|A|C,A,NO|NO,0.000,0.000,NO|NO,!!!!!!!!|NO|NO,0
traces/stage5_scale/70b/ov2_blue-red_seed2.csv,shift,2,10,post,blue,B,B,1,1.0,B|B|B|B|B,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/70b/ov2_blue-red_seed2.csv,shift,2,11,post,green,A,B,0,0.8,A|A|A|A|B,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO,0
traces/stage5_scale/70b/ov2_blue-red_seed2.csv,shift,2,12,post,blue,B,B,1,0.8,B|B|B|B|C,B,YES|NO|NO,0.333,0.333,YES|NO|NO,YES|NO|NO,0
traces/stage5_scale/70b/ov2_blue-red_seed2.csv,shift,2,13,post,green,A,B,0,0.4,A|B|B|A|C,A,NO|NO,0.000,0.000,NO|NO,!!!!!!!!|NO|NO,0
traces/stage5_scale/70b/ov2_blue-red_seed2.csv,shift,2,14,post,green,B,B,1,0.8,B|B|B|B|C,A,YES|NO|NO,0.333,0.000,YES|NO|NO,YES|NO|NO,0
traces/stage5_scale/70b/ov2_blue-red_seed2.csv,shift,2,15,post,blue,B,B,1,1.0,B|B|B|B|B,B,YES|NO|NO,0.333,0.333,YES|NO|NO,YES|NO|NO,0
traces/stage5_scale/70b/ov2_blue-red_seed2.csv,shift,2,16,post,red,C,C,1,0.8,C|C|C|C|B,C,YES|NO|NO,0.333,0.333,YES|NO|NO,YES|NO|NO,0
traces/stage5_scale/70b/ov2_blue-red_seed2.csv,shift,2,17,post,green,B,B,1,0.8,B|B|B|B|C,A,YES|NO|NO,0.333,0.000,YES|NO|NO,YES|NO|NO.,0
traces/stage5_scale/70b/ov2_blue-red_seed2.csv,shift,2,18,post,red,C,C,1,0.8,C|C|C|C|B,C,YES|NO|NO,0.333,0.333,YES|NO|NO,YES|NO|NO,0
traces/stage5_scale/70b/ov2_blue-red_seed2.csv,shift,2,19,post,green,B,B,1,0.8,B|B|B|B|C,A,YES|NO|NO,0.333,0.000,YES|NO|NO,YES|NO|NO,0
traces/stage5_scale/70b/ov2_blue-red_seed3.csv,shift,3,0,pre,blue,B,B,1,1.0,B|B|B|B|B,,,,,,,1
traces/stage5_scale/70b/ov2_blue-red_seed3.csv,shift,3,1,pre,green,A,A,1,0.8,A|A|A|A|C,,,,,,,1
traces/stage5_scale/70b/ov2_blue-red_seed3.csv,shift,3,2,pre,green,A,A,1,0.8,A|A|A|A|B,,,,,,,1
traces/stage5_scale/70b/ov2_blue-red_seed3.csv,shift,3,3,pre,blue,B,B,1,0.8,B|B|B|B|C,,,,,,,1
traces/stage5_scale/70b/ov2_blue-red_seed3.csv,shift,3,4,pre,red,C,C,1,1.0,C|C|C|C|C,,,,,,,1
traces/stage5_scale/70b/ov2_blue-red_seed3.csv,shift,3,5,pre,green,A,A,1,0.8,A|A|A|A|C,A,NO|NO|NO,0.000,0.000,NO|NO|NO,NO.|NO|NO.,0
traces/stage5_scale/70b/ov2_blue-red_seed3.csv,shift,3,6,pre,red,C,C,1,1.0,C|C|C|C|C,C,NO|NO|YES,0.333,0.333,NO|NO|YES,NO.|NO|YES,0
traces/stage5_scale/70b/ov2_blue-red_seed3.csv,shift,3,7,pre,green,A,A,1,0.8,A|A|A|A|C,A,NO|NO|YES,0.333,0.333,NO|NO|YES,NO|NO|YES,0
traces/stage5_scale/70b/ov2_blue-red_seed3.csv,shift,3,8,pre,green,A,A,1,0.8,A|A|A|A|B,A,NO|NO|YES,0.333,0.333,NO|NO|YES,NO|NO|YES,0
traces/stage5_scale/70b/ov2_blue-red_seed3.csv,shift,3,9,pre,blue,B,B,1,1.0,B|B|B|B|B,B,NO|NO|YES,0.333,0.333,NO|NO|YES,NO|NO|YES,0
traces/stage5_scale/70b/ov2_blue-red_seed3.csv,shift,3,10,post,green,A,B,0,0.8,A|A|A|A|B,A,NO|NO|YES,0.333,0.333,NO|NO|YES,NO.|NO|YES,0
traces/stage5_scale/70b/ov2_blue-red_seed3.csv,shift,3,11,post,blue,B,B,1,0.8,B|B|B|B|C,B,YES|YES|YES,1.000,1.000,YES|YES|YES,YES|YES|YES,0
traces/stage5_scale/70b/ov2_blue-red_seed3.csv,shift,3,12,post,red,C,C,1,1.0,C|C|C|C|C,C,YES|NO|NO,0.333,0.333,YES|NO|NO,YES|NO|NO,0
traces/stage5_scale/70b/ov2_blue-red_seed3.csv,shift,3,13,post,red,C,C,1,1.0,C|C|C|C|C,C,YES|NO|NO,0.333,0.333,YES|NO|NO,YES|NO|NO,0
traces/stage5_scale/70b/ov2_blue-red_seed3.csv,shift,3,14,post,green,B,B,1,0.6,A|B|B|A|B,A,YES|NO|NO,0.333,0.000,YES|NO|NO,YES|NO|NO,0
traces/stage5_scale/70b/ov2_blue-red_seed3.csv,shift,3,15,post,blue,B,B,1,0.8,B|B|B|B|C,B,YES|NO,0.500,0.500,YES|NO,YES|!!!!!!!!|NO,0
traces/stage5_scale/70b/ov2_blue-red_seed3.csv,shift,3,16,post,blue,B,B,1,0.8,B|B|B|B|C,B,YES|NO|NO,0.333,0.333,YES|NO|NO,YES|NO|NO,0
traces/stage5_scale/70b/ov2_blue-red_seed3.csv,shift,3,17,post,green,B,B,1,1.0,B|B|B|B|B,A,YES|YES|YES,1.000,0.000,YES|YES|YES,YES|YES|YES,0
traces/stage5_scale/70b/ov2_blue-red_seed3.csv,shift,3,18,post,red,C,C,1,0.8,C|C|C|C|B,C,YES|YES|NO,0.667,0.667,YES|YES|NO,YES|YES|NO,0
traces/stage5_scale/70b/ov2_blue-red_seed3.csv,shift,3,19,post,green,B,B,1,0.8,B|B|B|B|C,A,YES|YES|NO,0.667,0.000,YES|YES|NO,YES|YES|NO.,0
traces/stage5_scale/70b/ov2_blue-red_seed4.csv,shift,4,0,pre,blue,B,B,1,0.8,B|B|B|B|C,,,,,,,1
traces/stage5_scale/70b/ov2_blue-red_seed4.csv,shift,4,1,pre,red,C,C,1,1.0,C|C|C|C|C,,,,,,,1
traces/stage5_scale/70b/ov2_blue-red_seed4.csv,shift,4,2,pre,blue,B,B,1,0.8,B|B|B|B|A,,,,,,,1
traces/stage5_scale/70b/ov2_blue-red_seed4.csv,shift,4,3,pre,green,A,A,1,0.8,A|A|A|A|C,,,,,,,1
traces/stage5_scale/70b/ov2_blue-red_seed4.csv,shift,4,4,pre,red,C,C,1,1.0,C|C|C|C|C,C,NO|NO|YES,0.333,0.333,NO|NO|YES,NO|NO|YES,0
traces/stage5_scale/70b/ov2_blue-red_seed4.csv,shift,4,5,pre,red,C,C,1,0.8,C|C|C|C|B,C,NO|NO|NO,0.000,0.000,NO|NO|NO,NO.|NO|NO.,0
traces/stage5_scale/70b/ov2_blue-red_seed4.csv,shift,4,6,pre,blue,B,B,1,0.8,B|B|B|B|C,B,NO|NO|YES,0.333,0.333,NO|NO|YES,NO.|NO|YES,0
traces/stage5_scale/70b/ov2_blue-red_seed4.csv,shift,4,7,pre,blue,B,B,1,1.0,B|B|B|B|B,B,NO|NO|NO,0.000,0.000,NO|NO|NO,NO|NO|NO.,0
traces/stage5_scale/70b/ov2_blue-red_seed4.csv,shift,4,8,pre,blue,B,B,1,1.0,B|B|B|B|B,B,NO|NO|YES,0.333,0.333,NO|NO|YES,NO|NO|YES,0
traces/stage5_scale/70b/ov2_blue-red_seed4.csv,shift,4,9,pre,blue,B,B,1,1.0,B|B|B|B|B,B,NO|NO|YES,0.333,0.333,NO|NO|YES,NO.|NO|YES,0
traces/stage5_scale/70b/ov2_blue-red_seed4.csv,shift,4,10,post,red,C,C,1,0.8,C|C|C|C|B,C,NO|NO|YES,0.333,0.333,NO|NO|YES,NO|NO|YES,0
traces/stage5_scale/70b/ov2_blue-red_seed4.csv,shift,4,11,post,green,A,B,0,0.8,A|A|A|A|B,A,NO|NO|YES,0.333,0.333,NO|NO|YES,NO.|NO|YES,0
traces/stage5_scale/70b/ov2_blue-red_seed4.csv,shift,4,12,post,red,C,C,1,0.8,C|C|C|C|A,C,YES|NO|NO,0.333,0.333,YES|NO|NO,YES|NO|NO.,0
traces/stage5_scale/70b/ov2_blue-red_seed4.csv,shift,4,13,post,blue,B,B,1,1.0,B|B|B|B|B,B,YES|YES|NO,0.667,0.667,YES|YES|NO,YES|YES|NO.,0
traces/stage5_scale/70b/ov2_blue-red_seed4.csv,shift,4,14,post,blue,B,B,1,0.8,B|B|B|B|C,B,YES|NO|YES,0.667,0.667,YES|NO|YES,YES|NO|YES,0
traces/stage5_scale/70b/ov2_blue-red_seed4.csv,shift,4,15,post,green,B,B,1,0.6,B|B|B|A|C,A,YES|NO|YES,0.667,0.000,YES|NO|YES,YES|NO|YES,0
traces/stage5_scale/70b/ov2_blue-red_seed4.csv,shift,4,16,post,green,B,B,1,0.8,B|B|B|B|C,A,YES|NO|NO,0.333,0.000,YES|NO|NO,YES.|NO|NO.,0
traces/stage5_scale/70b/ov2_blue-red_seed4.csv,shift,4,17,post,red,C,C,1,0.8,C|C|C|C|B,C,YES|NO|NO,0.333,0.333,YES|NO|NO,YES|NO|NO.,0
traces/stage5_scale/70b/ov2_blue-red_seed4.csv,shift,4,18,post,red,C,C,1,1.0,C|C|C|C|C,C,YES|NO|NO,0.333,0.333,YES|NO|NO,YES|NO|NO.,0
